_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,sentence,tones
{},False,{},235,2023-12-16 01:13:12,False,,,DenseRatingRemnantTrial,288,60,True,288,22,18,DenseRatingRemnant,"{""sentence"": ""The sea shimmered in the sunlight."", ""tones"": [""grateful"", ""descriptive"", ""skeptical"", ""anxious"", ""joyful""]}",True,False,,0.0,,"{""sentence"": ""The sea shimmered in the sunlight."", ""tones"": [""grateful"", ""descriptive"", ""skeptical"", ""anxious"", ""joyful""], ""answer"": {""grateful"": ""4"", ""descriptive"": ""5"", ""skeptical"": ""1"", ""anxious"": ""1"", ""joyful"": ""3""}}",True,439.0,,,19.891,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,The sea shimmered in the sunlight.,"[""grateful"", ""descriptive"", ""skeptical"", ""anxious"", ""joyful""]"
{},False,{},236,2023-12-16 01:13:12,False,,,DenseRatingRemnantTrial,198,37,True,198,21,20,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I just can`t wait for the concert tonight!"", ""tones"": [""sad"", ""confused"", ""disappointed"", ""angry"", ""happy""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I just can`t wait for the concert tonight!"", ""tones"": [""sad"", ""confused"", ""disappointed"", ""angry"", ""happy""], ""answer"": {""sad"": ""1"", ""confused"": ""1"", ""disappointed"": ""1"", ""angry"": ""1"", ""happy"": ""5""}}",True,440.0,,,19.66,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I just can`t wait for the concert tonight!","[""sad"", ""confused"", ""disappointed"", ""angry"", ""happy""]"
{},False,{},237,2023-12-16 01:13:20,False,,,DenseRatingRemnantTrial,186,21,True,186,24,21,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""sad"", ""friendly"", ""worried"", ""pleased"", ""reassuring""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""sad"", ""friendly"", ""worried"", ""pleased"", ""reassuring""], ""answer"": {""sad"": ""1"", ""friendly"": ""1"", ""worried"": ""4"", ""pleased"": ""4"", ""reassuring"": ""1""}}",True,441.0,,,14.214,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!","[""sad"", ""friendly"", ""worried"", ""pleased"", ""reassuring""]"
{},False,{},238,2023-12-16 01:13:21,False,,,DenseRatingRemnantTrial,239,58,True,239,25,22,DenseRatingRemnant,"{""sentence"": ""Katie wanted to finish the meal."", ""tones"": [""descriptive"", ""sad"", ""affectionate"", ""grateful"", ""curious""]}",True,False,,0.0,,"{""sentence"": ""Katie wanted to finish the meal."", ""tones"": [""descriptive"", ""sad"", ""affectionate"", ""grateful"", ""curious""], ""answer"": {""descriptive"": ""1"", ""sad"": ""3"", ""affectionate"": ""2"", ""grateful"": ""2"", ""curious"": ""2""}}",True,442.0,,,22.001,140.0,190.0,50.0,0,default,DenseRatingRemnantTrial,Info,Katie wanted to finish the meal.,"[""descriptive"", ""sad"", ""affectionate"", ""grateful"", ""curious""]"
{},False,{},239,2023-12-16 01:13:26,False,,,DenseRatingRemnantTrial,184,12,True,184,23,19,DenseRatingRemnant,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""sarcastic"", ""grateful"", ""sad"", ""resigned"", ""pleased""]}",True,False,,0.0,,"{""sentence"": ""Are you feeling okay, you seem a bit off today?"", ""tones"": [""sarcastic"", ""grateful"", ""sad"", ""resigned"", ""pleased""], ""answer"": {""sarcastic"": ""1"", ""grateful"": ""1"", ""sad"": ""1"", ""resigned"": ""1"", ""pleased"": ""1""}}",True,443.0,,,19.455,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Are you feeling okay, you seem a bit off today?","[""sarcastic"", ""grateful"", ""sad"", ""resigned"", ""pleased""]"
{},False,{},240,2023-12-16 01:13:33,False,,,DenseRatingRemnantTrial,194,69,True,194,22,18,DenseRatingRemnant,"{""sentence"": ""I cannot wait to open my birthday present."", ""tones"": [""annoyed"", ""descriptive"", ""apologetic"", ""relieved"", ""happy""]}",True,False,,0.0,,"{""sentence"": ""I cannot wait to open my birthday present."", ""tones"": [""annoyed"", ""descriptive"", ""apologetic"", ""relieved"", ""happy""], ""answer"": {""annoyed"": ""1"", ""descriptive"": ""2"", ""apologetic"": ""1"", ""relieved"": ""4"", ""happy"": ""5""}}",True,446.0,,,29.084,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,I cannot wait to open my birthday present.,"[""annoyed"", ""descriptive"", ""apologetic"", ""relieved"", ""happy""]"
{},False,{},241,2023-12-16 01:13:33,False,,,DenseRatingRemnantTrial,173,78,True,173,21,20,DenseRatingRemnant,"{""sentence"": ""I really worried about my brother."", ""tones"": [""concerned"", ""friendly"", ""surprised"", ""indignant"", ""pleased""]}",True,False,,0.0,,"{""sentence"": ""I really worried about my brother."", ""tones"": [""concerned"", ""friendly"", ""surprised"", ""indignant"", ""pleased""], ""answer"": {""concerned"": ""5"", ""friendly"": ""3"", ""surprised"": ""1"", ""indignant"": ""2"", ""pleased"": ""1""}}",True,448.0,,,33.233,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really worried about my brother.,"[""concerned"", ""friendly"", ""surprised"", ""indignant"", ""pleased""]"
{},False,{},242,2023-12-16 01:13:35,False,,,DenseRatingRemnantTrial,235,40,True,235,24,21,DenseRatingRemnant,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""reflective"", ""nostalgic"", ""happy"", ""annoyed"", ""friendly""]}",True,False,,0.0,,"{""sentence"": ""Please, I really need your help, I don`t know what else to do!"", ""tones"": [""reflective"", ""nostalgic"", ""happy"", ""annoyed"", ""friendly""], ""answer"": {""reflective"": ""1"", ""nostalgic"": ""1"", ""happy"": ""1"", ""annoyed"": ""4"", ""friendly"": ""1""}}",True,444.0,,,17.401,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Please, I really need your help, I don`t know what else to do!","[""reflective"", ""nostalgic"", ""happy"", ""annoyed"", ""friendly""]"
{},False,{},243,2023-12-16 01:13:44,False,,,DenseRatingRemnantTrial,275,51,True,275,25,22,DenseRatingRemnant,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""proud"", ""resigned"", ""pleased"", ""reassuring"", ""confused""]}",True,False,,0.0,,"{""sentence"": ""I could not have done the decorating without your help."", ""tones"": [""proud"", ""resigned"", ""pleased"", ""reassuring"", ""confused""], ""answer"": {""proud"": ""3"", ""resigned"": ""2"", ""pleased"": ""3"", ""reassuring"": ""3"", ""confused"": ""1""}}",True,449.0,,,23.285,190.0,240.0,50.0,0,default,DenseRatingRemnantTrial,Info,I could not have done the decorating without your help.,"[""proud"", ""resigned"", ""pleased"", ""reassuring"", ""confused""]"
{},False,{},244,2023-12-16 01:13:46,False,,,DenseRatingRemnantTrial,257,34,True,257,23,19,DenseRatingRemnant,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""worried"", ""nostalgic"", ""frustrated"", ""indignant"", ""shocked""]}",True,False,,0.0,,"{""sentence"": ""Wow, I can`t believe we`re actually going to Disneyland tomorrow!"", ""tones"": [""worried"", ""nostalgic"", ""frustrated"", ""indignant"", ""shocked""], ""answer"": {""worried"": ""1"", ""nostalgic"": ""1"", ""frustrated"": ""1"", ""indignant"": ""1"", ""shocked"": ""2""}}",True,447.0,,,18.612,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Wow, I can`t believe we`re actually going to Disneyland tomorrow!","[""worried"", ""nostalgic"", ""frustrated"", ""indignant"", ""shocked""]"
{},False,{},245,2023-12-16 01:13:54,False,,,DenseRatingRemnantTrial,284,33,True,284,24,21,DenseRatingRemnant,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""descriptive"", ""excited"", ""reassuring"", ""joyful"", ""defensive""]}",True,False,,0.0,,"{""sentence"": ""I love you more than words can express, my dear."", ""tones"": [""descriptive"", ""excited"", ""reassuring"", ""joyful"", ""defensive""], ""answer"": {""descriptive"": ""1"", ""excited"": ""2"", ""reassuring"": ""2"", ""joyful"": ""2"", ""defensive"": ""1""}}",True,450.0,,,15.136,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I love you more than words can express, my dear.","[""descriptive"", ""excited"", ""reassuring"", ""joyful"", ""defensive""]"
{},False,{},246,2023-12-16 01:14:00,False,,,DenseRatingRemnantTrial,270,66,True,270,17,14,DenseRatingRemnant,"{""sentence"": ""I really couldn`t be bothered to get out of bed this morning."", ""tones"": [""defensive"", ""resigned"", ""happy"", ""reassuring"", ""nostalgic""]}",True,False,,0.0,,"{""sentence"": ""I really couldn`t be bothered to get out of bed this morning."", ""tones"": [""defensive"", ""resigned"", ""happy"", ""reassuring"", ""nostalgic""], ""answer"": {""defensive"": ""1"", ""resigned"": ""1"", ""happy"": ""1"", ""reassuring"": ""1"", ""nostalgic"": ""3""}}",True,451.0,,,16.758,840.0,890.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really couldn`t be bothered to get out of bed this morning.,"[""defensive"", ""resigned"", ""happy"", ""reassuring"", ""nostalgic""]"
{},False,{},247,2023-12-16 01:14:03,False,,,DenseRatingRemnantTrial,266,41,True,266,22,18,DenseRatingRemnant,"{""sentence"": ""I cannot believe I did so well in my exams."", ""tones"": [""happy"", ""sad"", ""reflective"", ""urgent"", ""apologetic""]}",True,False,,0.0,,"{""sentence"": ""I cannot believe I did so well in my exams."", ""tones"": [""happy"", ""sad"", ""reflective"", ""urgent"", ""apologetic""], ""answer"": {""happy"": ""4"", ""sad"": ""1"", ""reflective"": ""5"", ""urgent"": ""2"", ""apologetic"": ""3""}}",True,453.0,,,17.512,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,I cannot believe I did so well in my exams.,"[""happy"", ""sad"", ""reflective"", ""urgent"", ""apologetic""]"
{},False,{},248,2023-12-16 01:14:05,False,,,DenseRatingRemnantTrial,315,21,True,315,23,19,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""urgent"", ""uncertain"", ""apologetic"", ""sarcastic"", ""joyful""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!"", ""tones"": [""urgent"", ""uncertain"", ""apologetic"", ""sarcastic"", ""joyful""], ""answer"": {""urgent"": ""2"", ""uncertain"": ""1"", ""apologetic"": ""1"", ""sarcastic"": ""1"", ""joyful"": ""5""}}",True,452.0,,,13.699,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we`re going to Disneyland tomorrow!","[""urgent"", ""uncertain"", ""apologetic"", ""sarcastic"", ""joyful""]"
{},False,{},249,2023-12-16 01:14:07,False,,,DenseRatingRemnantTrial,248,5,True,248,21,20,DenseRatingRemnant,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""defensive"", ""frustrated"", ""shocked"", ""nostalgic"", ""skeptical""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait for the concert tonight, it`s going to be amazing!"", ""tones"": [""defensive"", ""frustrated"", ""shocked"", ""nostalgic"", ""skeptical""], ""answer"": {""defensive"": ""1"", ""frustrated"": ""1"", ""shocked"": ""1"", ""nostalgic"": ""2"", ""skeptical"": ""1""}}",True,456.0,,,18.349,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait for the concert tonight, it`s going to be amazing!","[""defensive"", ""frustrated"", ""shocked"", ""nostalgic"", ""skeptical""]"
{},False,{},250,2023-12-16 01:14:08,False,,,DenseRatingRemnantTrial,261,65,True,261,25,22,DenseRatingRemnant,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""nostalgic"", ""admiring"", ""apologetic"", ""affectionate"", ""resigned""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the movie with you later!"", ""tones"": [""nostalgic"", ""admiring"", ""apologetic"", ""affectionate"", ""resigned""], ""answer"": {""nostalgic"": ""2"", ""admiring"": ""3"", ""apologetic"": ""1"", ""affectionate"": ""4"", ""resigned"": ""2""}}",True,455.0,,,14.738,240.0,290.0,50.0,0,default,DenseRatingRemnantTrial,Info,I can`t wait to see the movie with you later!,"[""nostalgic"", ""admiring"", ""apologetic"", ""affectionate"", ""resigned""]"
{},False,{},251,2023-12-16 01:14:10,False,,,DenseRatingRemnantTrial,240,54,True,240,24,21,DenseRatingRemnant,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""uncertain"", ""angry"", ""friendly"", ""excited"", ""happy""]}",True,False,,0.0,,"{""sentence"": ""Well, I do not agree at all."", ""tones"": [""uncertain"", ""angry"", ""friendly"", ""excited"", ""happy""], ""answer"": {""uncertain"": ""1"", ""angry"": ""4"", ""friendly"": ""1"", ""excited"": ""1"", ""happy"": ""1""}}",True,454.0,,,11.484,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Well, I do not agree at all.","[""uncertain"", ""angry"", ""friendly"", ""excited"", ""happy""]"
{},False,{},252,2023-12-16 01:14:20,False,,,DenseRatingRemnantTrial,264,76,True,264,23,19,DenseRatingRemnant,"{""sentence"": ""It was just another day."", ""tones"": [""resigned"", ""angry"", ""thankful"", ""sad"", ""confused""]}",True,False,,0.0,,"{""sentence"": ""It was just another day."", ""tones"": [""resigned"", ""angry"", ""thankful"", ""sad"", ""confused""], ""answer"": {""resigned"": ""3"", ""angry"": ""1"", ""thankful"": ""1"", ""sad"": ""2"", ""confused"": ""1""}}",True,457.0,,,10.68,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,It was just another day.,"[""resigned"", ""angry"", ""thankful"", ""sad"", ""confused""]"
{},False,{},253,2023-12-16 01:14:21,False,,,DenseRatingRemnantTrial,262,35,True,262,22,18,DenseRatingRemnant,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""worried"", ""annoyed"", ""grateful"", ""shocked"", ""joyful""]}",True,False,,0.0,,"{""sentence"": ""I can`t wait to see the concert tonight, it`s going to be amazing!"", ""tones"": [""worried"", ""annoyed"", ""grateful"", ""shocked"", ""joyful""], ""answer"": {""worried"": ""1"", ""annoyed"": ""1"", ""grateful"": ""4"", ""shocked"": ""1"", ""joyful"": ""5""}}",True,458.0,,,11.911,440.0,490.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I can`t wait to see the concert tonight, it`s going to be amazing!","[""worried"", ""annoyed"", ""grateful"", ""shocked"", ""joyful""]"
{},False,{},254,2023-12-16 01:14:23,False,,,DenseRatingRemnantTrial,279,44,True,279,24,21,DenseRatingRemnant,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""joyful"", ""affectionate"", ""sarcastic"", ""annoyed"", ""indignant""]}",True,False,,0.0,,"{""sentence"": ""I really welcomed your help at work today!"", ""tones"": [""joyful"", ""affectionate"", ""sarcastic"", ""annoyed"", ""indignant""], ""answer"": {""joyful"": ""2"", ""affectionate"": ""2"", ""sarcastic"": ""4"", ""annoyed"": ""4"", ""indignant"": ""3""}}",True,459.0,,,12.476,340.0,390.0,50.0,0,default,DenseRatingRemnantTrial,Info,I really welcomed your help at work today!,"[""joyful"", ""affectionate"", ""sarcastic"", ""annoyed"", ""indignant""]"
{},False,{},255,2023-12-16 01:14:24,False,,,DenseRatingRemnantTrial,243,30,True,243,25,22,DenseRatingRemnant,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""joyful"", ""urgent"", ""appreciative"", ""frustrated"", ""surprised""]}",True,False,,0.0,,"{""sentence"": ""Why can`t you just do your job properly for once?"", ""tones"": [""joyful"", ""urgent"", ""appreciative"", ""frustrated"", ""surprised""], ""answer"": {""joyful"": ""1"", ""urgent"": ""2"", ""appreciative"": ""1"", ""frustrated"": ""5"", ""surprised"": ""2""}}",True,460.0,,,19.458,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,Why can`t you just do your job properly for once?,"[""joyful"", ""urgent"", ""appreciative"", ""frustrated"", ""surprised""]"
{},False,{},256,2023-12-16 01:14:26,False,,,DenseRatingRemnantTrial,245,19,True,245,21,20,DenseRatingRemnant,"{""sentence"": ""We need to evacuate the building immediately, there`s a fire!"", ""tones"": [""sad"", ""friendly"", ""pleased"", ""affectionate"", ""indignant""]}",True,False,,0.0,,"{""sentence"": ""We need to evacuate the building immediately, there`s a fire!"", ""tones"": [""sad"", ""friendly"", ""pleased"", ""affectionate"", ""indignant""], ""answer"": {""sad"": ""2"", ""friendly"": ""2"", ""pleased"": ""1"", ""affectionate"": ""1"", ""indignant"": ""2""}}",True,462.0,,,24.833,290.0,340.0,50.0,0,default,DenseRatingRemnantTrial,Info,"We need to evacuate the building immediately, there`s a fire!","[""sad"", ""friendly"", ""pleased"", ""affectionate"", ""indignant""]"
{},False,{},257,2023-12-16 01:14:31,False,,,DenseRatingRemnantTrial,267,26,True,267,23,19,DenseRatingRemnant,"{""sentence"": ""Oh my goodness, I can`t believe we are going to Disneyland tomorrow!"", ""tones"": [""thankful"", ""nostalgic"", ""skeptical"", ""frustrated"", ""shocked""]}",True,False,,0.0,,"{""sentence"": ""Oh my goodness, I can`t believe we are going to Disneyland tomorrow!"", ""tones"": [""thankful"", ""nostalgic"", ""skeptical"", ""frustrated"", ""shocked""], ""answer"": {""thankful"": ""3"", ""nostalgic"": ""1"", ""skeptical"": ""1"", ""frustrated"": ""1"", ""shocked"": ""2""}}",True,461.0,,,14.072,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"Oh my goodness, I can`t believe we are going to Disneyland tomorrow!","[""thankful"", ""nostalgic"", ""skeptical"", ""frustrated"", ""shocked""]"
{},False,{},258,2023-12-16 01:14:34,False,,,DenseRatingRemnantTrial,260,63,True,260,22,18,DenseRatingRemnant,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""skeptical"", ""excited"", ""affectionate"", ""disappointed"", ""shocked""]}",True,False,,0.0,,"{""sentence"": ""I am so lost on how to solve this math equation."", ""tones"": [""skeptical"", ""excited"", ""affectionate"", ""disappointed"", ""shocked""], ""answer"": {""skeptical"": ""5"", ""excited"": ""1"", ""affectionate"": ""1"", ""disappointed"": ""4"", ""shocked"": ""2""}}",True,468.0,,,29.211,490.0,540.0,50.0,0,default,DenseRatingRemnantTrial,Info,I am so lost on how to solve this math equation.,"[""skeptical"", ""excited"", ""affectionate"", ""disappointed"", ""shocked""]"
{},False,{},259,2023-12-16 01:14:36,False,,,DenseRatingRemnantTrial,281,18,True,281,24,21,DenseRatingRemnant,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""happy"", ""surprised"", ""sad"", ""grateful"", ""curious""]}",True,False,,0.0,,"{""sentence"": ""I`ve missed you so much, my darling."", ""tones"": [""happy"", ""surprised"", ""sad"", ""grateful"", ""curious""], ""answer"": {""happy"": ""4"", ""surprised"": ""2"", ""sad"": ""2"", ""grateful"": ""3"", ""curious"": ""1""}}",True,463.0,,,15.55,390.0,440.0,50.0,0,default,DenseRatingRemnantTrial,Info,"I`ve missed you so much, my darling.","[""happy"", ""surprised"", ""sad"", ""grateful"", ""curious""]"
