awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,network_id,participant_id,trial_maker_id,module_id,_on_create_called,_on_deploy_called,ready_for_trials,key,degree,child_id,parent_id,seed,definition,context,participant_group,block,propagate_failure,n_viable_trials,class,object_type
False,{},617,2023-08-04 10:39:10,False,,,SRENode,47,,SRE_chain,SRE_chain,True,True,True,,8,766.0,583.0,"{""previous_sample"": {""obtained_response"": ""I am very happy that you came over tonight for dinner!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am very happy that you came over tonight for dinner!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},618,2023-08-04 10:39:14,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,11,647.0,575.0,"{""previous_sample"": {""obtained_response"": ""nervous"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""nervous"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},619,2023-08-04 10:39:20,False,,,SRENode,86,,SRE_chain,SRE_chain,True,True,True,,5,732.0,525.0,"{""previous_sample"": {""obtained_response"": ""I honestly really hope you are okay now."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I honestly really hope you are okay now."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},620,2023-08-04 10:39:23,False,,,SRENode,8,,SRE_chain,SRE_chain,True,True,True,,4,697.0,504.0,"{""previous_sample"": {""obtained_response"": ""You look fantastic in that dress."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""You look fantastic in that dress."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},621,2023-08-04 10:39:25,False,,,SRENode,27,,SRE_chain,SRE_chain,True,True,True,,6,711.0,454.0,"{""previous_sample"": {""obtained_response"": ""Very needed and useful person."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Very needed and useful person."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},622,2023-08-04 10:39:29,False,,,SRENode,50,,SRE_chain,SRE_chain,True,True,True,,3,636.0,544.0,"{""previous_sample"": {""obtained_response"": ""I am shocked at this monstrosity."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am shocked at this monstrosity."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},623,2023-08-04 10:39:30,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,16,658.0,614.0,"{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confident"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},624,2023-08-04 10:39:33,False,,,SRENode,34,,SRE_chain,SRE_chain,True,True,True,,4,755.0,499.0,"{""previous_sample"": {""obtained_response"": ""I do not know which way to go."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I do not know which way to go."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},625,2023-08-04 10:39:33,False,,,SRENode,61,,SRE_chain,SRE_chain,True,True,True,,6,676.0,542.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},626,2023-08-04 10:39:33,False,,,SRENode,31,,SRE_chain,SRE_chain,True,True,True,,1,831.0,31.0,"{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""concerned"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},627,2023-08-04 10:39:37,False,,,SRENode,44,,SRE_chain,SRE_chain,True,True,True,,5,663.0,439.0,"{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""grateful"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},628,2023-08-04 10:39:37,False,,,SRENode,39,,SRE_chain,SRE_chain,True,True,True,,10,660.0,551.0,"{""previous_sample"": {""obtained_response"": ""I feel anxious about it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I feel anxious about it."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},629,2023-08-04 10:39:40,False,,,SRENode,62,,SRE_chain,SRE_chain,True,True,True,,8,757.0,563.0,"{""previous_sample"": {""obtained_response"": ""sure"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""sure"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},630,2023-08-04 10:39:43,False,,,SRENode,88,,SRE_chain,SRE_chain,True,True,True,,11,777.0,596.0,"{""previous_sample"": {""obtained_response"": ""I was not expecting that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I was not expecting that!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},631,2023-08-04 10:39:46,False,,,SRENode,49,,SRE_chain,SRE_chain,True,True,True,,9,646.0,588.0,"{""previous_sample"": {""obtained_response"": ""I cannot believe he did that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I cannot believe he did that."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},632,2023-08-04 10:39:47,False,,,SRENode,75,,SRE_chain,SRE_chain,True,True,True,,5,672.0,598.0,"{""previous_sample"": {""obtained_response"": ""I can never repay you for the helpful career advice you`ve given me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I can never repay you for the helpful career advice you`ve given me."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},633,2023-08-04 10:39:48,False,,,SRENode,30,,SRE_chain,SRE_chain,True,True,True,,7,696.0,567.0,"{""previous_sample"": {""obtained_response"": ""observational"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""observational"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},634,2023-08-04 10:39:49,False,,,SRENode,11,,SRE_chain,SRE_chain,True,True,True,,8,675.0,612.0,"{""previous_sample"": {""obtained_response"": ""They are very worried about their upcoming exam."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""They are very worried about their upcoming exam."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},635,2023-08-04 10:39:54,False,,,SRENode,4,,SRE_chain,SRE_chain,True,True,True,,7,685.0,443.0,"{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""excited"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},636,2023-08-04 10:39:57,False,,,SRENode,50,,SRE_chain,SRE_chain,True,True,True,,4,790.0,622.0,"{""previous_sample"": {""obtained_response"": ""horrified"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""horrified"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},637,2023-08-04 10:39:59,False,,,SRENode,59,,SRE_chain,SRE_chain,True,True,True,,4,689.0,299.0,"{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""relieved"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},638,2023-08-04 10:40:03,False,,,SRENode,65,,SRE_chain,SRE_chain,True,True,True,,10,816.0,597.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},639,2023-08-04 10:40:07,False,,,SRENode,35,,SRE_chain,SRE_chain,True,True,True,,7,657.0,562.0,"{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""happy"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},640,2023-08-04 10:40:09,False,,,SRENode,76,,SRE_chain,SRE_chain,True,True,True,,7,698.0,581.0,"{""previous_sample"": {""obtained_response"": ""My head feels so full at the moment."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""My head feels so full at the moment."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},641,2023-08-04 10:40:12,False,,,SRENode,51,,SRE_chain,SRE_chain,True,True,True,,10,702.0,561.0,"{""previous_sample"": {""obtained_response"": ""pleased"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""pleased"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},642,2023-08-04 10:40:12,False,,,SRENode,58,,SRE_chain,SRE_chain,True,True,True,,7,770.0,440.0,"{""previous_sample"": {""obtained_response"": ""I am happy to attend the conference today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am happy to attend the conference today."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},643,2023-08-04 10:40:14,False,,,SRENode,21,,SRE_chain,SRE_chain,True,True,True,,5,751.0,554.0,"{""previous_sample"": {""obtained_response"": ""satisfied"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""satisfied"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},644,2023-08-04 10:40:26,False,,,SRENode,87,,SRE_chain,SRE_chain,True,True,True,,6,728.0,601.0,"{""previous_sample"": {""obtained_response"": ""disappointed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""disappointed"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},645,2023-08-04 10:40:26,False,,,SRENode,71,,SRE_chain,SRE_chain,True,True,True,,5,712.0,450.0,"{""previous_sample"": {""obtained_response"": ""This week, I lost my best friend of the past 13 years, my loyal dog Sky."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""This week, I lost my best friend of the past 13 years, my loyal dog Sky."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},646,2023-08-04 10:40:32,False,,,SRENode,49,,SRE_chain,SRE_chain,True,True,True,,10,746.0,631.0,"{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""shocked"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},647,2023-08-04 10:40:34,False,,,SRENode,1,,SREPractice,SREPractice,True,True,True,,12,661.0,618.0,"{""previous_sample"": {""obtained_response"": ""I`m so worried about tomorrows meeting, I can`t sit still."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I`m so worried about tomorrows meeting, I can`t sit still."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},648,2023-08-04 10:40:40,False,,,SRENode,19,,SRE_chain,SRE_chain,True,True,True,,5,727.0,475.0,"{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},649,2023-08-04 10:40:41,False,,,SRENode,78,,SRE_chain,SRE_chain,True,True,True,,7,824.0,541.0,"{""previous_sample"": {""obtained_response"": ""Wow, that is really excellent."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""Wow, that is really excellent."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},650,2023-08-04 10:40:41,False,,,SRENode,9,,SRE_chain,SRE_chain,True,True,True,,3,688.0,492.0,"{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""confused"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},651,2023-08-04 10:40:41,False,,,SRENode,46,,SRE_chain,SRE_chain,True,True,True,,7,771.0,607.0,"{""previous_sample"": {""obtained_response"": ""frustrated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""frustrated"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},652,2023-08-04 10:40:43,False,,,SRENode,52,,SRE_chain,SRE_chain,True,True,True,,7,853.0,511.0,"{""previous_sample"": {""obtained_response"": ""This is how it`s done."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""This is how it`s done."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},653,2023-08-04 10:40:44,False,,,SRENode,85,,SRE_chain,SRE_chain,True,True,True,,6,842.0,578.0,"{""previous_sample"": {""obtained_response"": ""clever"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""clever"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},654,2023-08-04 10:40:44,False,,,SRENode,82,,SRE_chain,SRE_chain,True,True,True,,8,919.0,571.0,"{""previous_sample"": {""obtained_response"": ""reticent"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""reticent"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},655,2023-08-04 10:40:48,False,,,SRENode,48,,SRE_chain,SRE_chain,True,True,True,,6,763.0,589.0,"{""previous_sample"": {""obtained_response"": ""commanding"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""commanding"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},656,2023-08-04 10:40:53,False,,,SRENode,29,,SRE_chain,SRE_chain,True,True,True,,7,684.0,508.0,"{""previous_sample"": {""obtained_response"": ""incredible"", ""current_mode"": ""s""}, ""current_mode"": ""s""}","{""previous_sample"": {""obtained_response"": ""incredible"", ""current_mode"": ""s""}, ""current_mode"": ""s""}",,default,default,True,1,SRENode,Node
False,{},657,2023-08-04 10:40:56,False,,,SRENode,35,,SRE_chain,SRE_chain,True,True,True,,8,716.0,639.0,"{""previous_sample"": {""obtained_response"": ""It`s so nice to see you again!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""It`s so nice to see you again!"", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
False,{},658,2023-08-04 10:40:56,False,,,SRENode,2,,SREPractice,SREPractice,True,True,True,,17,669.0,623.0,"{""previous_sample"": {""obtained_response"": ""I am the best in the world."", ""current_mode"": ""c""}, ""current_mode"": ""c""}","{""previous_sample"": {""obtained_response"": ""I am the best in the world."", ""current_mode"": ""c""}, ""current_mode"": ""c""}",,default,default,True,1,SRENode,Node
