_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,word_1,word_2,idx_1,idx_2,order
{},False,{},1028,2023-12-15 23:38:18,False,,,EvaluationTrial,435,435,True,435,21,20,evaluations,"{""id"": 434, ""word_1"": ""desperate"", ""word_2"": ""shocked"", ""idx_1"": 12, ""idx_2"": 32, ""order"": 1}",True,False,,0.0,,1,True,1155.0,,,2.531,113.0,119.5,6.5,0,default,EvaluationTrial,Info,desperate,shocked,12,32,1
{},False,{},1029,2023-12-15 23:38:21,False,,,EvaluationTrial,506,506,True,506,20,18,evaluations,"{""id"": 505, ""word_1"": ""excited"", ""word_2"": ""proud"", ""idx_1"": 15, ""idx_2"": 25, ""order"": 0}",True,False,,0.0,,4,True,1159.0,,,8.17,340.5,347.0,6.5,0,default,EvaluationTrial,Info,excited,proud,15,25,0
{},False,{},1030,2023-12-15 23:38:23,False,,,EvaluationTrial,200,200,True,200,21,20,evaluations,"{""id"": 199, ""word_1"": ""apologetic"", ""word_2"": ""encouraging"", ""idx_1"": 5, ""idx_2"": 14, ""order"": 1}",True,False,,0.0,,2,True,1156.0,,,1.817,119.5,126.0,6.5,0,default,EvaluationTrial,Info,apologetic,encouraging,5,14,1
{},False,{},1031,2023-12-15 23:38:28,False,,,EvaluationTrial,161,161,True,161,21,20,evaluations,"{""id"": 160, ""word_1"": ""anxious"", ""word_2"": ""defensive"", ""idx_1"": 4, ""idx_2"": 10, ""order"": 1}",True,False,,0.0,,1,True,1162.0,,,3.08,126.0,132.5,6.5,0,default,EvaluationTrial,Info,anxious,defensive,4,10,1
{},False,{},1032,2023-12-15 23:38:29,False,,,EvaluationTrial,432,432,True,432,16,14,evaluations,"{""id"": 431, ""word_1"": ""desperate"", ""word_2"": ""resigned"", ""idx_1"": 12, ""idx_2"": 29, ""order"": 1}",True,False,,0.0,,1,True,1174.0,,,23.079,314.5,321.0,6.5,0,default,EvaluationTrial,Info,desperate,resigned,12,29,1
{},False,{},1033,2023-12-15 23:38:30,False,,,EvaluationTrial,244,244,True,244,18,15,evaluations,"{""id"": 243, ""word_1"": ""appreciative"", ""word_2"": ""pleased"", ""idx_1"": 6, ""idx_2"": 24, ""order"": 1}",True,False,,0.0,,5,True,1164.0,,,6.507,340.5,347.0,6.5,0,default,EvaluationTrial,Info,appreciative,pleased,6,24,1
{},False,{},1034,2023-12-15 23:38:30,False,,,EvaluationTrial,373,373,True,373,20,18,evaluations,"{""id"": 372, ""word_1"": ""defensive"", ""word_2"": ""reflective"", ""idx_1"": 10, ""idx_2"": 27, ""order"": 0}",True,False,,0.0,,3,True,1161.0,,,2.16,347.0,353.5,6.5,0,default,EvaluationTrial,Info,defensive,reflective,10,27,0
{},False,{},1035,2023-12-15 23:38:34,False,,,EvaluationTrial,377,377,True,377,20,18,evaluations,"{""id"": 376, ""word_1"": ""defensive"", ""word_2"": ""sarcastic"", ""idx_1"": 10, ""idx_2"": 31, ""order"": 1}",True,False,,0.0,,4,True,1165.0,,,4.345,353.5,360.0,6.5,0,default,EvaluationTrial,Info,defensive,sarcastic,10,31,1
{},False,{},1036,2023-12-15 23:38:34,False,,,EvaluationTrial,206,206,True,206,21,20,evaluations,"{""id"": 205, ""word_1"": ""apologetic"", ""word_2"": ""indignant"", ""idx_1"": 5, ""idx_2"": 20, ""order"": 0}",True,False,,0.0,,1,True,1179.0,,,23.463,132.5,139.0,6.5,0,default,EvaluationTrial,Info,apologetic,indignant,5,20,0
{},False,{},1037,2023-12-15 23:38:38,False,,,EvaluationTrial,411,411,True,411,18,15,evaluations,"{""id"": 410, ""word_1"": ""descriptive"", ""word_2"": ""thankful"", ""idx_1"": 11, ""idx_2"": 36, ""order"": 1}",True,False,,0.0,,2,True,1169.0,,,6.258,347.0,353.5,6.5,0,default,EvaluationTrial,Info,descriptive,thankful,11,36,1
{},False,{},1038,2023-12-15 23:38:39,False,,,EvaluationTrial,776,776,True,776,20,18,evaluations,"{""id"": 775, ""word_1"": ""sarcastic"", ""word_2"": ""sarcastic"", ""idx_1"": 31, ""idx_2"": 31, ""order"": 1}",True,False,,0.0,,5,True,1166.0,,,2.106,360.0,366.5,6.5,0,default,EvaluationTrial,Info,sarcastic,sarcastic,31,31,1
{},False,{},1039,2023-12-15 23:38:42,False,,,EvaluationTrial,504,504,True,504,20,18,evaluations,"{""id"": 503, ""word_1"": ""excited"", ""word_2"": ""nostalgic"", ""idx_1"": 15, ""idx_2"": 23, ""order"": 0}",True,False,,0.0,,5,True,1168.0,,,2.055,366.5,373.0,6.5,0,default,EvaluationTrial,Info,excited,nostalgic,15,23,0
{},False,{},1040,2023-12-15 23:38:43,False,,,EvaluationTrial,684,684,True,684,23,21,evaluations,"{""id"": 683, ""word_1"": ""nostalgic"", ""word_2"": ""worried"", ""idx_1"": 23, ""idx_2"": 39, ""order"": 0}",True,False,,0.0,,2,True,1188.0,,,33.199,100.0,106.5,6.5,0,default,EvaluationTrial,Info,nostalgic,worried,23,39,0
{},False,{},1041,2023-12-15 23:38:46,False,,,EvaluationTrial,785,785,True,785,20,18,evaluations,"{""id"": 784, ""word_1"": ""shocked"", ""word_2"": ""shocked"", ""idx_1"": 32, ""idx_2"": 32, ""order"": 0}",True,False,,0.0,,5,True,1171.0,,,3.259,373.0,379.5,6.5,0,default,EvaluationTrial,Info,shocked,shocked,32,32,0
{},False,{},1042,2023-12-15 23:38:46,False,,,EvaluationTrial,400,400,True,400,18,15,evaluations,"{""id"": 399, ""word_1"": ""descriptive"", ""word_2"": ""proud"", ""idx_1"": 11, ""idx_2"": 25, ""order"": 1}",True,False,,0.0,,3,True,1175.0,,,7.149,353.5,360.0,6.5,0,default,EvaluationTrial,Info,descriptive,proud,11,25,1
{},False,{},1043,2023-12-15 23:38:49,False,,,EvaluationTrial,388,388,True,388,22,19,evaluations,"{""id"": 387, ""word_1"": ""descriptive"", ""word_2"": ""disappointed"", ""idx_1"": 11, ""idx_2"": 13, ""order"": 1}",True,False,,0.0,,2,True,1195.0,,,36.608,132.5,139.0,6.5,0,default,EvaluationTrial,Info,descriptive,disappointed,11,13,1
{},False,{},1044,2023-12-15 23:38:50,False,,,EvaluationTrial,274,274,True,274,20,18,evaluations,"{""id"": 273, ""word_1"": ""concerned"", ""word_2"": ""irritated"", ""idx_1"": 7, ""idx_2"": 21, ""order"": 1}",True,False,,0.0,,1,True,1173.0,,,2.719,379.5,386.0,6.5,0,default,EvaluationTrial,Info,concerned,irritated,7,21,1
{},False,{},1045,2023-12-15 23:38:54,False,,,EvaluationTrial,85,85,True,85,20,18,evaluations,"{""id"": 84, ""word_1"": ""angry"", ""word_2"": ""concerned"", ""idx_1"": 2, ""idx_2"": 7, ""order"": 1}",True,False,,0.0,,3,True,1181.0,,,5.989,386.0,392.5,6.5,0,default,EvaluationTrial,Info,angry,concerned,2,7,1
{},False,{},1046,2023-12-15 23:38:55,False,,,EvaluationTrial,804,804,True,804,16,14,evaluations,"{""id"": 803, ""word_1"": ""surprised"", ""word_2"": ""urgent"", ""idx_1"": 34, ""idx_2"": 38, ""order"": 1}",True,False,,0.0,,2,True,1177.0,,,3.591,321.0,327.5,6.5,0,default,EvaluationTrial,Info,surprised,urgent,34,38,1
{},False,{},1047,2023-12-15 23:38:55,False,,,EvaluationTrial,297,297,True,297,18,15,evaluations,"{""id"": 296, ""word_1"": ""confused"", ""word_2"": ""desperate"", ""idx_1"": 8, ""idx_2"": 12, ""order"": 0}",True,False,,0.0,,4,True,1185.0,,,13.191,360.0,366.5,6.5,0,default,EvaluationTrial,Info,confused,desperate,8,12,0
{},False,{},1048,2023-12-15 23:39:00,False,,,EvaluationTrial,150,150,True,150,16,14,evaluations,"{""id"": 149, ""word_1"": ""annoyed"", ""word_2"": ""sympathetic"", ""idx_1"": 3, ""idx_2"": 35, ""order"": 1}",True,False,,0.0,,3,True,1255.0,,,76.681,327.5,334.0,6.5,0,default,EvaluationTrial,Info,annoyed,sympathetic,3,35,1
{},False,{},1049,2023-12-15 23:39:01,False,,,EvaluationTrial,214,214,True,214,21,20,evaluations,"{""id"": 213, ""word_1"": ""apologetic"", ""word_2"": ""relieved"", ""idx_1"": 5, ""idx_2"": 28, ""order"": 0}",True,False,,0.0,,1,True,1184.0,,,2.79,139.0,145.5,6.5,0,default,EvaluationTrial,Info,apologetic,relieved,5,28,0
{},False,{},1050,2023-12-15 23:39:02,False,,,EvaluationTrial,637,637,True,637,20,18,evaluations,"{""id"": 636, ""word_1"": ""irritated"", ""word_2"": ""reflective"", ""idx_1"": 21, ""idx_2"": 27, ""order"": 1}",True,False,,0.0,,2,True,1182.0,,,3.119,392.5,399.0,6.5,0,default,EvaluationTrial,Info,irritated,reflective,21,27,1
{},False,{},1051,2023-12-15 23:39:06,False,,,EvaluationTrial,537,537,True,537,20,18,evaluations,"{""id"": 536, ""word_1"": ""friendly"", ""word_2"": ""shocked"", ""idx_1"": 16, ""idx_2"": 32, ""order"": 1}",True,False,,0.0,,3,True,1186.0,,,2.454,399.0,405.5,6.5,0,default,EvaluationTrial,Info,friendly,shocked,16,32,1
{},False,{},1052,2023-12-15 23:39:07,False,,,EvaluationTrial,29,29,True,29,25,22,evaluations,"{""id"": 28, ""word_1"": ""admiring"", ""word_2"": ""relieved"", ""idx_1"": 0, ""idx_2"": 28, ""order"": 1}",True,False,,0.0,,3,True,1197.0,,,20.915,100.0,106.5,6.5,0,default,EvaluationTrial,Info,admiring,relieved,0,28,1
{},False,{},1053,2023-12-15 23:39:07,False,,,EvaluationTrial,240,240,True,240,21,20,evaluations,"{""id"": 239, ""word_1"": ""appreciative"", ""word_2"": ""indignant"", ""idx_1"": 6, ""idx_2"": 20, ""order"": 0}",True,False,,0.0,,1,True,1191.0,,,11.299,145.5,152.0,6.5,0,default,EvaluationTrial,Info,appreciative,indignant,6,20,0
{},False,{},1054,2023-12-15 23:39:10,False,,,EvaluationTrial,317,317,True,317,18,15,evaluations,"{""id"": 316, ""word_1"": ""confused"", ""word_2"": ""shocked"", ""idx_1"": 8, ""idx_2"": 32, ""order"": 0}",True,False,,0.0,,2,True,1192.0,,,12.711,366.5,373.0,6.5,0,default,EvaluationTrial,Info,confused,shocked,8,32,0
{},False,{},1055,2023-12-15 23:39:10,False,,,EvaluationTrial,372,372,True,372,20,18,evaluations,"{""id"": 371, ""word_1"": ""defensive"", ""word_2"": ""reassuring"", ""idx_1"": 10, ""idx_2"": 26, ""order"": 1}",True,False,,0.0,,2,True,1187.0,,,3.608,405.5,412.0,6.5,0,default,EvaluationTrial,Info,defensive,reassuring,10,26,1
{},False,{},1056,2023-12-15 23:39:15,False,,,EvaluationTrial,300,300,True,300,20,18,evaluations,"{""id"": 299, ""word_1"": ""confused"", ""word_2"": ""excited"", ""idx_1"": 8, ""idx_2"": 15, ""order"": 0}",True,False,,0.0,,4,True,1189.0,,,3.677,412.0,418.5,6.5,0,default,EvaluationTrial,Info,confused,excited,8,15,0
{},False,{},1057,2023-12-15 23:39:17,False,,,EvaluationTrial,701,701,True,701,23,21,evaluations,"{""id"": 700, ""word_1"": ""proud"", ""word_2"": ""proud"", ""idx_1"": 25, ""idx_2"": 25, ""order"": 0}",True,False,,0.0,,5,True,1190.0,,,3.176,106.5,113.0,6.5,0,default,EvaluationTrial,Info,proud,proud,25,25,0
{},False,{},1058,2023-12-15 23:39:19,False,,,EvaluationTrial,242,242,True,242,20,18,evaluations,"{""id"": 241, ""word_1"": ""appreciative"", ""word_2"": ""joyful"", ""idx_1"": 6, ""idx_2"": 22, ""order"": 0}",True,False,,0.0,,4,True,1194.0,,,6.4,418.5,425.0,6.5,0,default,EvaluationTrial,Info,appreciative,joyful,6,22,0
{},False,{},1059,2023-12-15 23:39:21,False,,,EvaluationTrial,23,23,True,23,23,21,evaluations,"{""id"": 22, ""word_1"": ""admiring"", ""word_2"": ""joyful"", ""idx_1"": 0, ""idx_2"": 22, ""order"": 0}",True,False,,0.0,,4,True,1193.0,,,2.658,113.0,119.5,6.5,0,default,EvaluationTrial,Info,admiring,joyful,0,22,0
{},False,{},1060,2023-12-15 23:39:22,False,,,EvaluationTrial,110,110,True,110,21,20,evaluations,"{""id"": 109, ""word_1"": ""angry"", ""word_2"": ""shocked"", ""idx_1"": 2, ""idx_2"": 32, ""order"": 0}",True,False,,0.0,,2,True,1207.0,,,12.382,152.0,158.5,6.5,0,default,EvaluationTrial,Info,angry,shocked,2,32,0
{},False,{},1061,2023-12-15 23:39:24,False,,,EvaluationTrial,726,726,True,726,18,15,evaluations,"{""id"": 725, ""word_1"": ""reassuring"", ""word_2"": ""thankful"", ""idx_1"": 26, ""idx_2"": 36, ""order"": 1}",True,False,,0.0,,5,True,1204.0,,,10.56,373.0,379.5,6.5,0,default,EvaluationTrial,Info,reassuring,thankful,26,36,1
{},False,{},1062,2023-12-15 23:39:25,False,,,EvaluationTrial,549,549,True,549,23,21,evaluations,"{""id"": 548, ""word_1"": ""frustrated"", ""word_2"": ""irritated"", ""idx_1"": 17, ""idx_2"": 21, ""order"": 0}",True,False,,0.0,,5,True,1196.0,,,2.553,119.5,126.0,6.5,0,default,EvaluationTrial,Info,frustrated,irritated,17,21,0
{},False,{},1063,2023-12-15 23:39:27,False,,,EvaluationTrial,550,550,True,550,20,18,evaluations,"{""id"": 549, ""word_1"": ""frustrated"", ""word_2"": ""joyful"", ""idx_1"": 17, ""idx_2"": 22, ""order"": 1}",True,False,,0.0,,2,True,1200.0,,,4.81,425.0,431.5,6.5,0,default,EvaluationTrial,Info,frustrated,joyful,17,22,1
{},False,{},1064,2023-12-15 23:39:27,False,,,EvaluationTrial,41,41,True,41,22,19,evaluations,"{""id"": 40, ""word_1"": ""affectionate"", ""word_2"": ""affectionate"", ""idx_1"": 1, ""idx_2"": 1, ""order"": 0}",True,False,,0.0,,5,True,1198.0,,,1.584,139.0,145.5,6.5,0,default,EvaluationTrial,Info,affectionate,affectionate,1,1,0
{},False,{},1065,2023-12-15 23:39:29,False,,,EvaluationTrial,12,12,True,12,23,21,evaluations,"{""id"": 11, ""word_1"": ""admiring"", ""word_2"": ""descriptive"", ""idx_1"": 0, ""idx_2"": 11, ""order"": 0}",True,False,,0.0,,2,True,1203.0,,,4.476,126.0,132.5,6.5,0,default,EvaluationTrial,Info,admiring,descriptive,0,11,0
{},False,{},1066,2023-12-15 23:39:30,False,,,EvaluationTrial,766,766,True,766,25,22,evaluations,"{""id"": 765, ""word_1"": ""sad"", ""word_2"": ""sad"", ""idx_1"": 30, ""idx_2"": 30, ""order"": 1}",True,False,,0.0,,5,True,1201.0,,,2.388,106.5,113.0,6.5,0,default,EvaluationTrial,Info,sad,sad,30,30,1
{},False,{},1067,2023-12-15 23:39:30,False,,,EvaluationTrial,129,129,True,129,22,19,evaluations,"{""id"": 128, ""word_1"": ""annoyed"", ""word_2"": ""encouraging"", ""idx_1"": 3, ""idx_2"": 14, ""order"": 0}",True,False,,0.0,,1,True,1202.0,,,1.773,145.5,152.0,6.5,0,default,EvaluationTrial,Info,annoyed,encouraging,3,14,0
{},False,{},1068,2023-12-15 23:39:33,False,,,EvaluationTrial,609,609,True,609,20,18,evaluations,"{""id"": 608, ""word_1"": ""happy"", ""word_2"": ""urgent"", ""idx_1"": 19, ""idx_2"": 38, ""order"": 0}",True,False,,0.0,,4,True,1206.0,,,2.915,431.5,438.0,6.5,0,default,EvaluationTrial,Info,happy,urgent,19,38,0
{},False,{},1069,2023-12-15 23:39:34,False,,,EvaluationTrial,625,625,True,625,25,22,evaluations,"{""id"": 624, ""word_1"": ""indignant"", ""word_2"": ""surprised"", ""idx_1"": 20, ""idx_2"": 34, ""order"": 0}",True,False,,0.0,,5,True,1208.0,,,4.003,113.0,119.5,6.5,0,default,EvaluationTrial,Info,indignant,surprised,20,34,0
{},False,{},1070,2023-12-15 23:39:34,False,,,EvaluationTrial,205,205,True,205,22,19,evaluations,"{""id"": 204, ""word_1"": ""apologetic"", ""word_2"": ""happy"", ""idx_1"": 5, ""idx_2"": 19, ""order"": 0}",True,False,,0.0,,2,True,1209.0,,,4.889,152.0,158.5,6.5,0,default,EvaluationTrial,Info,apologetic,happy,5,19,0
{},False,{},1071,2023-12-15 23:39:35,False,,,EvaluationTrial,671,671,True,671,23,21,evaluations,"{""id"": 670, ""word_1"": ""nostalgic"", ""word_2"": ""reassuring"", ""idx_1"": 23, ""idx_2"": 26, ""order"": 0}",True,False,,0.0,,3,True,1210.0,,,4.071,132.5,139.0,6.5,0,default,EvaluationTrial,Info,nostalgic,reassuring,23,26,0
{},False,{},1072,2023-12-15 23:39:36,False,,,EvaluationTrial,665,665,True,665,18,15,evaluations,"{""id"": 664, ""word_1"": ""joyful"", ""word_2"": ""uncertain"", ""idx_1"": 22, ""idx_2"": 37, ""order"": 0}",True,False,,0.0,,1,True,1211.0,,,4.319,379.5,386.0,6.5,0,default,EvaluationTrial,Info,joyful,uncertain,22,37,0
{},False,{},1073,2023-12-15 23:39:38,False,,,EvaluationTrial,76,76,True,76,20,18,evaluations,"{""id"": 75, ""word_1"": ""affectionate"", ""word_2"": ""thankful"", ""idx_1"": 1, ""idx_2"": 36, ""order"": 0}",True,False,,0.0,,4,True,1213.0,,,3.541,438.0,444.5,6.5,0,default,EvaluationTrial,Info,affectionate,thankful,1,36,0
{},False,{},1074,2023-12-15 23:39:38,False,,,EvaluationTrial,171,171,True,171,21,20,evaluations,"{""id"": 170, ""word_1"": ""anxious"", ""word_2"": ""indignant"", ""idx_1"": 4, ""idx_2"": 20, ""order"": 1}",True,False,,0.0,,1,True,1218.0,,,5.194,158.5,165.0,6.5,0,default,EvaluationTrial,Info,anxious,indignant,4,20,1
{},False,{},1075,2023-12-15 23:39:40,False,,,EvaluationTrial,236,236,True,236,25,22,evaluations,"{""id"": 235, ""word_1"": ""appreciative"", ""word_2"": ""friendly"", ""idx_1"": 6, ""idx_2"": 16, ""order"": 0}",True,False,,0.0,,5,True,1214.0,,,1.733,119.5,126.0,6.5,0,default,EvaluationTrial,Info,appreciative,friendly,6,16,0
{},False,{},1076,2023-12-15 23:39:41,False,,,EvaluationTrial,308,308,True,308,22,19,evaluations,"{""id"": 307, ""word_1"": ""confused"", ""word_2"": ""nostalgic"", ""idx_1"": 8, ""idx_2"": 23, ""order"": 1}",True,False,,0.0,,1,True,1216.0,,,1.913,158.5,165.0,6.5,0,default,EvaluationTrial,Info,confused,nostalgic,8,23,1
{},False,{},1077,2023-12-15 23:39:42,False,,,EvaluationTrial,289,289,True,289,23,21,evaluations,"{""id"": 288, ""word_1"": ""concerned"", ""word_2"": ""thankful"", ""idx_1"": 7, ""idx_2"": 36, ""order"": 1}",True,False,,0.0,,1,True,1217.0,,,2.804,139.0,145.5,6.5,0,default,EvaluationTrial,Info,concerned,thankful,7,36,1
{},False,{},1078,2023-12-15 23:39:42,False,,,EvaluationTrial,294,294,True,294,18,15,evaluations,"{""id"": 293, ""word_1"": ""confused"", ""word_2"": ""curious"", ""idx_1"": 8, ""idx_2"": 9, ""order"": 1}",True,False,,0.0,,4,True,1222.0,,,5.746,386.0,392.5,6.5,0,default,EvaluationTrial,Info,confused,curious,8,9,1
{},False,{},1079,2023-12-15 23:39:43,False,,,EvaluationTrial,809,809,True,809,20,18,evaluations,"{""id"": 808, ""word_1"": ""sympathetic"", ""word_2"": ""urgent"", ""idx_1"": 35, ""idx_2"": 38, ""order"": 0}",True,False,,0.0,,3,True,1220.0,,,4.105,444.5,451.0,6.5,0,default,EvaluationTrial,Info,sympathetic,urgent,35,38,0
{},False,{},1080,2023-12-15 23:39:44,False,,,EvaluationTrial,64,64,True,64,25,22,evaluations,"{""id"": 63, ""word_1"": ""affectionate"", ""word_2"": ""pleased"", ""idx_1"": 1, ""idx_2"": 24, ""order"": 0}",True,False,,0.0,,5,True,1219.0,,,1.391,126.0,132.5,6.5,0,default,EvaluationTrial,Info,affectionate,pleased,1,24,0
{},False,{},1081,2023-12-15 23:39:45,False,,,EvaluationTrial,749,749,True,749,22,19,evaluations,"{""id"": 748, ""word_1"": ""relieved"", ""word_2"": ""surprised"", ""idx_1"": 28, ""idx_2"": 34, ""order"": 1}",True,False,,0.0,,4,True,1221.0,,,3.338,165.0,171.5,6.5,0,default,EvaluationTrial,Info,relieved,surprised,28,34,1
{},False,{},1082,2023-12-15 23:39:46,False,,,EvaluationTrial,735,735,True,735,23,21,evaluations,"{""id"": 734, ""word_1"": ""reflective"", ""word_2"": ""shocked"", ""idx_1"": 27, ""idx_2"": 32, ""order"": 0}",True,False,,0.0,,4,True,1223.0,,,4.811,145.5,152.0,6.5,0,default,EvaluationTrial,Info,reflective,shocked,27,32,0
{},False,{},1083,2023-12-15 23:39:46,False,,,EvaluationTrial,333,333,True,333,21,20,evaluations,"{""id"": 332, ""word_1"": ""curious"", ""word_2"": ""frustrated"", ""idx_1"": 9, ""idx_2"": 17, ""order"": 0}",True,False,,0.0,,1,True,1228.0,,,4.447,165.0,171.5,6.5,0,default,EvaluationTrial,Info,curious,frustrated,9,17,0
{},False,{},1084,2023-12-15 23:39:47,False,,,EvaluationTrial,13,13,True,13,25,22,evaluations,"{""id"": 12, ""word_1"": ""admiring"", ""word_2"": ""desperate"", ""idx_1"": 0, ""idx_2"": 12, ""order"": 1}",True,False,,0.0,,1,True,1224.0,,,3.966,132.5,139.0,6.5,0,default,EvaluationTrial,Info,admiring,desperate,0,12,1
{},False,{},1085,2023-12-15 23:39:49,False,,,EvaluationTrial,26,26,True,26,20,18,evaluations,"{""id"": 25, ""word_1"": ""admiring"", ""word_2"": ""proud"", ""idx_1"": 0, ""idx_2"": 25, ""order"": 1}",True,False,,0.0,,5,True,1227.0,,,3.817,451.0,457.5,6.5,0,default,EvaluationTrial,Info,admiring,proud,0,25,1
{},False,{},1086,2023-12-15 23:39:49,False,,,EvaluationTrial,463,463,True,463,22,19,evaluations,"{""id"": 462, ""word_1"": ""disappointed"", ""word_2"": ""skeptical"", ""idx_1"": 13, ""idx_2"": 33, ""order"": 1}",True,False,,0.0,,2,True,1225.0,,,1.479,171.5,178.0,6.5,0,default,EvaluationTrial,Info,disappointed,skeptical,13,33,1
{},False,{},1087,2023-12-15 23:39:50,False,,,EvaluationTrial,584,584,True,584,18,15,evaluations,"{""id"": 583, ""word_1"": ""grateful"", ""word_2"": ""surprised"", ""idx_1"": 18, ""idx_2"": 34, ""order"": 0}",True,False,,0.0,,3,True,1231.0,,,5.04,392.5,399.0,6.5,0,default,EvaluationTrial,Info,grateful,surprised,18,34,0
{},False,{},1088,2023-12-15 23:39:52,False,,,EvaluationTrial,555,555,True,555,23,21,evaluations,"{""id"": 554, ""word_1"": ""frustrated"", ""word_2"": ""reflective"", ""idx_1"": 17, ""idx_2"": 27, ""order"": 0}",True,False,,0.0,,3,True,1234.0,,,4.55,152.0,158.5,6.5,0,default,EvaluationTrial,Info,frustrated,reflective,17,27,0
{},False,{},1089,2023-12-15 23:39:52,False,,,EvaluationTrial,4,4,True,4,25,22,evaluations,"{""id"": 3, ""word_1"": ""admiring"", ""word_2"": ""annoyed"", ""idx_1"": 0, ""idx_2"": 3, ""order"": 0}",True,False,,0.0,,1,True,1230.0,,,2.087,139.0,145.5,6.5,0,default,EvaluationTrial,Info,admiring,annoyed,0,3,0
{},False,{},1090,2023-12-15 23:39:53,False,,,EvaluationTrial,291,291,True,291,22,19,evaluations,"{""id"": 290, ""word_1"": ""concerned"", ""word_2"": ""urgent"", ""idx_1"": 7, ""idx_2"": 38, ""order"": 0}",True,False,,0.0,,3,True,1229.0,,,1.731,178.0,184.5,6.5,0,default,EvaluationTrial,Info,concerned,urgent,7,38,0
{},False,{},1091,2023-12-15 23:39:54,False,,,EvaluationTrial,616,616,True,616,20,18,evaluations,"{""id"": 615, ""word_1"": ""indignant"", ""word_2"": ""proud"", ""idx_1"": 20, ""idx_2"": 25, ""order"": 0}",True,False,,0.0,,3,True,1237.0,,,7.239,457.5,464.0,6.5,0,default,EvaluationTrial,Info,indignant,proud,20,25,0
{},False,{},1092,2023-12-15 23:39:54,False,,,EvaluationTrial,38,38,True,38,21,20,evaluations,"{""id"": 37, ""word_1"": ""admiring"", ""word_2"": ""uncertain"", ""idx_1"": 0, ""idx_2"": 37, ""order"": 0}",True,False,,0.0,,1,True,1232.0,,,0.805,171.5,178.0,6.5,0,default,EvaluationTrial,Info,admiring,uncertain,0,37,0
{},False,{},1093,2023-12-15 23:39:56,False,,,EvaluationTrial,376,376,True,376,22,19,evaluations,"{""id"": 375, ""word_1"": ""defensive"", ""word_2"": ""sad"", ""idx_1"": 10, ""idx_2"": 30, ""order"": 1}",True,False,,0.0,,3,True,1233.0,,,1.493,184.5,191.0,6.5,0,default,EvaluationTrial,Info,defensive,sad,10,30,1
{},False,{},1094,2023-12-15 23:39:56,False,,,EvaluationTrial,75,75,True,75,25,22,evaluations,"{""id"": 74, ""word_1"": ""affectionate"", ""word_2"": ""sympathetic"", ""idx_1"": 1, ""idx_2"": 35, ""order"": 1}",True,False,,0.0,,4,True,1235.0,,,2.956,145.5,152.0,6.5,0,default,EvaluationTrial,Info,affectionate,sympathetic,1,35,1
